EGID	EWID	EDID	WHGNR	WEINR	WSTWK	WBEZ	WMEHRG	WBAUJ	WABBJ	WSTAT	WAREA	WAZIM	WKCHE	WEXPDAT
313192	2	0			3102		0	1999		3004	100	4	1	2024-02-17
313193	1	0			3100		0	1999	2011	3007	70	3	1	2024-02-17
313193	2	0			3101		0	1999	2011	3007	70	3	1	2024-02-17
313194	1	0			3100		0	1999		3004	50	3	1	2024-02-17
313194	2	0			3101		0	1999		3004	70	4	1	2024-02-17
313195	1	0			3100		1	1999	2004	3007	150	6	1	2024-02-17
313196	1	0			3100		1	1999		3004	135	4	1	2024-02-17
313197	1	0			3100		1	1999		3004	180	7	1	2024-02-17
313197	2	0			3102		0	1999		3004	90	3	1	2024-02-17
313198	1	0			3100		1	1999		3004	240	5	1	2024-02-17
313199	1	0			3100		1	1999		3004	160	6	1	2024-02-17
313200	1	0			3102		0	1999		3004	170	6	1	2024-02-17
313200	2	0			3101		1	1999		3004	150	4	1	2024-02-17
313201	1	0			3100		0	1999		3004	176	6	1	2024-02-17
313202	1	0			3100		1	1999		3004	140	5	1	2024-02-17
313203	1	0			3100		1	1999		3004	185	6	1	2024-02-17
313204	1	0			3100		0	1999		3004	120	4	1	2024-02-17
313205	1	0			3100		0	1999		3004	120	4	1	2024-02-17
313206	1	0			3100		0	1999		3004	176	7	1	2024-02-17
313207	1	0			3100		1	1999		3004	160	7	1	2024-02-17
313208	1	0			3100		0	1999		3004	112	4	1	2024-02-17
313209	1	0			3100		1	1999		3004	95	4	1	2024-02-17
313210	1	0			3100		1	1999		3004	143	6	1	2024-02-17
313211	1	0			3100		1	1999		3004	150	6	1	2024-02-17
313212	1	0			3100		1	1999		3004	95	4	1	2024-02-17
313213	1	0			3100		1	1999		3004	140	5	1	2024-02-17
313213	2	0			3101		0	1999		3004	31	1	1	2024-02-17
313214	1	0			3101		0	1999		3004	31	1	1	2024-02-17
313214	2	0			3100		1	1999		3004	150	5	1	2024-02-17
313215	1	0			3100		1	1999		3004	190	6	1	2024-02-17
313216	1	0			3100		1	1999		3004	115	6	1	2024-02-17
313217	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313218	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313219	1	0			3100		1	1999		3004	220	5	1	2024-02-17
313220	1	0			3100		1	1999		3004	202	4	1	2024-02-17
313221	1	0			3100		1	1999		3004	110	5	1	2024-02-17
313222	1	0			3100		1	1999		3004	150	7	1	2024-02-17
313223	1	0			3100		1	1999		3004	220	6	1	2024-02-17
313224	1	0			3100		1	1999		3004	210	5	1	2024-02-17
313225	1	0			3100		1	1999		3004	160	5	1	2024-02-17
313226	1	0			3100		1	1999		3004	120	7	1	2024-02-17
313227	1	0			3100		1	1999		3004	200	7	1	2024-02-17
313228	1	0			3100		1	1999		3004	241	6	1	2024-02-17
313229	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313229	2	0			3102		0	1999		3004	60	2	1	2024-02-17
313230	1	0			3100		1	1999		3004	200	7	1	2024-02-17
313231	1	0			3100		1	1999		3004	210	7	1	2024-02-17
313232	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313233	1	0			3100		1	1999		3004	160	5	1	2024-02-17
313234	1	0			3100		1	1999		3004	165	5	1	2024-02-17
313235	1	1			3101		0	1999		3004	60	3	1	2024-02-17
313235	2	1			3101	links	0	1999		3004	20	1	1	2024-02-17
313235	3	1			3101	rechts	0	1999		3004	20	1	1	2024-02-17
313235	4	1			3102	rechts	0	1999		3004	50	2	1	2024-02-17
313235	5	1			3102	links	0	1999		3004	60	3	1	2024-02-17
313235	6	1			3103	rechts	0	1999		3004	60	3	1	2024-02-17
313235	7	1			3103	links	0	1999		3004	40	2	1	2024-02-17
313235	8	2			3101	rechts	0	1999		3004	90	4	1	2024-02-17
313235	9	2			3101	links	0	1999		3004	90	4	1	2024-02-17
313235	11	1			3100		0	1999		3004	24	1	1	2024-02-17
313236	1	0			3100		1	1999		3004	150	7	1	2024-02-17
313236	2	0			3100		0	1999		3004	71	3	1	2024-02-17
313237	1	0			3100		1	1999		3004	111	4	1	2024-02-17
313238	1	0			3100		1	1999		3004	70	4	1	2024-02-17
313238	2	0			3101		0	1999		3004	70	4	1	2024-02-17
313239	1	0			3100		1	1999		3004	210	6	1	2024-02-17
313240	1	0			3100		1	1999		3004	180	6	1	2024-02-17
313241	1	0			3100		1	1999		3004	100	6	1	2024-02-17
313242	1	0			3100		1	1999		3004	100	6	1	2024-02-17
313243	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313244	1	0			3100		1	1999		3004	250	7	1	2024-02-17
313245	1	0			3100	rechts Ost	1	2013		3004	206	6	1	2024-02-17
313245	2	0			3101		1	1999		3004	100	3	1	2024-02-17
313246	1	0			3100		0	1999	2021	3007	200	6	1	2024-02-17
313247	1	0			3100		1	1999		3004	220	6	1	2024-02-17
313247	2	0			3100		0	1999		3004	60	2	1	2024-02-17
313248	1	0			3100		1	1999		3004	160	6	1	2024-02-17
313249	1	0			3101		0	1999		3004	150	5	1	2024-02-17
313249	2	0			3102		0	1999		3004	150	5	1	2024-02-17
313249	3	0			3103		0	1999		3004	70	3	1	2024-02-17
313250	1	0			3101		1	1999		3004	30	2	1	2024-02-17
313250	2	0			3100	rechts	1	1999		3004	100	5	1	2024-02-17
313250	3	0			3100	links	1	1999		3004	115	6	1	2024-02-17
313251	1	0			3100		1	1999		3004	180	5	1	2024-02-17
313252	2	0			3100		1	1999		3004	120	5	1	2024-02-17
313253	1	0			3100		1	1999		3004	145	5	1	2024-02-17
313254	1	0			3100		1	1999		3004	135	5	1	2024-02-17
313255	1	0			3100		1	1999		3004	190	6	1	2024-02-17
313256	1	0			3100		1	1999	2021	3007	220	6	1	2024-02-17
313257	1	0			3100		1	1999		3004	200	6	1	2024-02-17
313258	1	0			3100		1	1999		3004	140	5	1	2024-02-17
313259	1	0			3100		1	1999		3004	180	8	1	2024-02-17
313259	2	0			3401		0	2015		3004	46	2	1	2024-02-17
313260	1	0			3100		1	1999		3004	160	4	1	2024-02-17
313261	1	0			3100		1	1999		3004	240	6	1	2024-02-17
313262	1	0			3100		1	1999		3004	85	5	1	2024-02-17
313263	1	0			3100		1	1999	2018	3007	130	6	1	2024-02-17
313264	1	0			3100		1	1999		3004	250	8	1	2024-02-17
313265	1	0			3100		1	1999		3004	105	7	1	2024-02-17
313266	1	0			3100		1	1999		3004	85	4	1	2024-02-17
313267	1	0			3100		0	1999		3004	70	4	1	2024-02-17
313267	2	0			3100		0	1999		3004	45	2	1	2024-02-17
313267	3	0			3101		0	1999		3004	60	3	1	2024-02-17
313268	1	0			3100		0	1999		3004	72	4	1	2024-02-17
313268	2	0			3101		0	1999		3004	84	6	1	2024-02-17
313268	3	0			3102		0	1999		3004	68	4	1	2024-02-17
313269	1	0			3100	Süd	0	1999		3004	65	2	1	2024-02-17
313269	2	0			3101		0	1999		3004	140	5	1	2024-02-17
313269	3	0			3401	links Süd	0	1999		3004	35	1	1	2024-02-17
313269	4	0			3100	Nord	0	2013		3004	75	1	1	2024-02-17
313270	1	0			3100		1	1999		3004	80	4	1	2024-02-17
313271	1	0			3100		1	1999		3004	115	7	1	2024-02-17
313273	1	0			3100		1	1999		3004	205	7	1	2024-02-17
313274	1	0			3100		0	1999	2006	3007	160	8	1	2024-02-17
313275	1	0			3100		0	1999		3004	170	6	1	2024-02-17
313276	1	0			3101		0	1999		3004	110	5	1	2024-02-17
313276	2	0			3100	Rechts	0	1999		3004	20	1	1	2024-02-17
313277	1	0			3100		1	1999		3004	180	5	1	2024-02-17
313278	1	0			3100		0	1999		3004	101	5	1	2024-02-17
313279	1	0			3100		1	1999	2021	3007	120	6	1	2024-02-17
313279	2	0			3100		0	1999		3004	55	2	1	2024-02-17
313279	3	0			3101	Dachgeschoss	0	1999		3004	65	3	1	2024-02-17
313280	1	0			3100		0	1999		3004	112	4	1	2024-02-17
313281	1	0			3100		1	1999	2012	3007	105	5	1	2024-02-17
313282	1	0			3100		1	1999		3004	120	4	1	2024-02-17
313282	2	0			3101		0	2013		3004	80	2	1	2024-02-17
313283	1	0			3100		0	1999	2017	3007	100	4	1	2024-02-17
313284	1	0			3100		0	1999		3004	125	5	1	2024-02-17
313285	1	0			3100		1	1999		3004	90	5	1	2024-02-17
313286	1	0			3100		1	1999		3004	160	6	1	2024-02-17
313287	1	0			3100		1	1999		3004	192	6	1	2024-02-17
313288	1	0			3100		0	1999	2016	3007	70	2	1	2024-02-17
313288	2	0			3101		0	1999	2016	3007	120	4	1	2024-02-17
313289	1	0			3100		1	1999	2019	3007	160	7	1	2024-02-17
313290	1	0			3100		1	1999		3004	135	6	1	2024-02-17
313291	1	0			3100		1	1999		3004	200	6	1	2024-02-17
313292	1	0			3100		1	1999		3004	224	6	1	2024-02-17
313293	1	0			3100		1	1999		3004	160	5	1	2024-02-17
313294	1	0			3100		1	1999		3004	130	7	1	2024-02-17
313295	1	0			3100		1	1999		3004	160	4	1	2024-02-17
313296	1	0			3100		1	1999		3004	150	6	1	2024-02-17
313297	1	0			3100		0	1999		3004	100	4	1	2024-02-17
313297	2	0			3101		1	1999		3004	140	7	1	2024-02-17
313298	1	0			3100		1	1999		3004	124	5	1	2024-02-17
313298	2	0			3100		0	2011		3004	40	1	1	2024-02-17
313299	1	0			3100		1	1999		3004	160	7	1	2024-02-17
313300	1	0			3100		0	1999		3004	141	4	1	2024-02-17
313300	2	0			3101		0	1999		3004	141	4	1	2024-02-17
313300	3	0			3401		0	1999		3004	30	1	1	2024-02-17
313301	1	0			3100		1	1999	2020	3007	350	7	1	2024-02-17
313302	1	0			3100		1	1999		3004	100	5	1	2024-02-17
313303	1	0			3100		1	1999		3004	206	5	1	2024-02-17
313304	1	0			3100		1	1999		3004	115	5	1	2024-02-17
313305	1	0			3100		1	1999		3004	125	5	1	2024-02-17
313306	1	0			3100		1	1999		3004	180	5	1	2024-02-17
313307	1	0			3100		0	1999		3004	105	4	1	2024-02-17
313307	2	0			3101		0	1999		3004	105	4	1	2024-02-17
313307	3	0			3102		0	1999		3004	85	2	1	2024-02-17
313308	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313309	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313310	1	0			3100		1	1999		3004	140	6	1	2024-02-17
313311	1	0			3100		1	1999		3004	125	5	1	2024-02-17
313312	1	0			3100		1	1999		3004	156	4	1	2024-02-17
313313	1	0			3100		1	1999		3004	160	5	1	2024-02-17
313314	1	0			3100		1	1999		3004	150	4	1	2024-02-17
313315	1	0			3100		1	1999		3004	150	4	1	2024-02-17
313316	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313317	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313318	1	0			3100		1	1999		3004	140	5	1	2024-02-17
313319	1	0			3100		1	1999		3004	160	5	1	2024-02-17
313320	2	0			3100		1	1999		3004	115	4	1	2024-02-17
313321	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313322	1	0			3100		1	1999		3004	120	4	1	2024-02-17
313323	1	0			3100		1	1999		3004	150	6	1	2024-02-17
313324	1	0			3100		1	1999		3004	150	6	1	2024-02-17
313325	1	0			3100		1	1999		3004	150	4	1	2024-02-17
313326	1	0			3100		1	1999		3004	100	6	1	2024-02-17
313327	1	0			3100		1	1999		3004	174	5	1	2024-02-17
313328	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313329	1	0			3100		1	1999		3004	168	4	1	2024-02-17
313330	1	0			3100		1	1999		3004	155	6	1	2024-02-17
313331	1	0			3100		1	1999		3004	160	6	1	2024-02-17
313332	1	0			3100		1	1999		3004	95	5	1	2024-02-17
313333	1	0			3100		1	1999		3004	180	5	1	2024-02-17
313334	1	0			3100		1	1999		3004	190	6	1	2024-02-17
313335	1	0			3100		1	1999		3004	180	5	1	2024-02-17
313336	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313337	1	0			3100		1	1999		3004	100	4	1	2024-02-17
313338	1	0			3100		1	1999		3004	150	6	1	2024-02-17
313339	1	0			3100		1	1999		3004	132	5	1	2024-02-17
313340	1	0			3101		0	1999		3004	85	4	1	2024-02-17
313340	2	0			3102		0	1999		3004	85	3	1	2024-02-17
313341	1	0			3101		0	1999		3004	150	4	1	2024-02-17
313341	2	0			3102		0	1999		3004	150	5	1	2024-02-17
313341	3	0			3103		0	1999		3004	100	3	1	2024-02-17
313342	1	0			3100		1	1999		3004	120	6	1	2024-02-17
313342	2	0			3102		1	1999		3004	110	5	1	2024-02-17
313343	1	0			3100		1	1999	2019	3007	96	4	1	2024-02-17
313344	3	0			3102		0	1999		3004	96	5	1	2024-02-17
313344	4	0			3101		0	1999		3004	96	5	1	2024-02-17
313345	1	0			3102		0	1999		3004	80	5	1	2024-02-17
313345	2	0			3101		0	1999		3004	230	9	1	2024-02-17
313346	1	0						1999	2004	3007	199	7	1	2024-02-17
313346	2	0			3101		0	1999	2004	3007	84	2	1	2024-02-17
313346	3	0			3100		0	1999	2004	3007	65	2	1	2024-02-17
313346	4	0			3102		0	1999	2004	3007	80	2	1	2024-02-17
313347	1	0						1999	2004	3007	65	3	1	2024-02-17
313347	2	0			3100		0	1999	2004	3007	180	6	1	2024-02-17
313348	1	0			3100		0	1999	2013	3007	200	5	1	2024-02-17
313348	2	0			3101		0	1999	2013	3007	200	5	1	2024-02-17
313348	3	0			3102		0	1999	2013	3007	200	5	1	2024-02-17
313349	1	0			3101		0	1999	2013	3007	170	4	1	2024-02-17
313349	2	0			3102		0	1999	2013	3007	170	4	1	2024-02-17
313350	1	0			3100		1	1999		3004	100	4	1	2024-02-17
313351	1	0			3100		1	1999		3004	160	8	1	2024-02-17
313352	1	0			3101		0	1999		3004	110	4	1	2024-02-17
313353	1	0			3100		1	1999		3004	140	6	1	2024-02-17
313353	2	0			3101		0	1999		3004	65	2	1	2024-02-17
313353	3	0			3102		1	1999		3004	115	5	1	2024-02-17
313354	1	0			3100		1	1999		3004	125	6	1	2024-02-17
313355	1	0			3101		0	1999	2019	3007	30	2	1	2024-02-17
313355	2	0			3100	links	0	1999	2019	3007	25	1	1	2024-02-17
313355	3	0			3100	rechts	0	1999	2019	3007	25	1	1	2024-02-17
313356	1	0			3100		0	1999		3004	316	10	1	2024-02-17
313357	1	0			3100		1	1999		3004	195	6	1	2024-02-17
313357	2	0			3103		0	1999		3004	116	4	1	2024-02-17
313359	1	0			3100		1	1999		3004	180	7	1	2024-02-17
313359	2	0			3100		1	1999		3004	180	4	1	2024-02-17
313359	3	0			3101		1	1999		3004	107	2	1	2024-02-17
313361	1	0			3100		1	1999		3004	91	5	1	2024-02-17
313362	1	0			3101		0	1999		3004	126	4	1	2024-02-17
313362	2	0			3102		1	2018		3004	146	4	1	2024-02-17
313363	1	0			3100		1	1999		3004	181	5	1	2024-02-17
313364	1	0			3100		1	1999		3004	89	4	1	2024-02-17
313364	3	1			3100		1	1999		3004	115	4	1	2024-02-17
313365	1	0			3100		0	1999		3004	82	4	1	2024-02-17
313366	1	0			3100		1	1999		3004	175	8	1	2024-02-17
313367	1	0			3100		0	1999		3004	110	3	1	2024-02-17
313367	2	0			3101		0	1999		3004	110	3	1	2024-02-17
313368	1	0			3100		1	1999		3004	158	6	1	2024-02-17
313369	1	0			3101		0	1999		3004	105	6	1	2024-02-17
313369	2	0			3100		0	1999		3004	120	4	1	2024-02-17
313369	3	0			3102		0	1999		3004	115	3	1	2024-02-17
313370	1	0			3100		1	1999		3004	155	5	1	2024-02-17
313370	2	0			3103		0	1999		3004	99	3	1	2024-02-17
313371	1	0			3100		1	1999		3004	300	10	1	2024-02-17
313372	1	0			3100		1	1999		3004	174	4	1	2024-02-17
313374	1	0			3100		0	1999		3004	120	4	1	2024-02-17
313374	2	0			3100		1	1999		3004	150	6	1	2024-02-17
313375	1	0			3101		0	1999		3004	170	5	1	2024-02-17
313375	2	0			3102		1	1999		3004	177	6	1	2024-02-17
313376	1	0			3100		1	1999		3004	188	7	1	2024-02-17
313377	1	0			3101		0	1999		3004	100	3	1	2024-02-17
313378	1	0			3100		1	1999		3004	60	3	1	2024-02-17
313379	2	0			3100		1	1999		3004	100	4	1	2024-02-17
313379	3	0			3100		0	1999		3004	124	3	1	2024-02-17
313380	1	0			3100		1	1999		3004	130	4	1	2024-02-17
313381	1	0			3100		1	1999		3004	155	5	1	2024-02-17
313382	1	0			3101		0	1999		3004	140	9	1	2024-02-17
313383	1	0			3100		0	1999		3004	160	6	1	2024-02-17
313384	1	0			3100		0	1999		3004	130	5	1	2024-02-17
313384	2	0			3101		0	1999		3004	164	5	1	2024-02-17
313385	1	0			3101	rechts	0	1999		3004	90	3	1	2024-02-17
313385	3	0			3101	links	0	1999		3004	90	3	1	2024-02-17
313386	1	0			3100		0	1999	2019	3007	300	10	1	2024-02-17
313387	1	0			3100		1	1999		3004	200	4	1	2024-02-17
313388	1	0			3100		1	1999		3004	70	4	1	2024-02-17
313389	1	0			3100		1	1999		3004	126	3	1	2024-02-17
313389	2	0			3100		0	1999		3004	122	4	1	2024-02-17
313390	1	0			3100		1	1999	2009	3007	115	3	1	2024-02-17
313390	2	0			3102		0	1999	2009	3007	85	2	1	2024-02-17
313391	1	0			3100		0	1999		3004	200	10	1	2024-02-17
313392	1	0			3100		1	1999		3004	177	6	1	2024-02-17
313393	1	0			3100		1	1999		3004	95	5	1	2024-02-17
313394	1	0			3100		1	1999		3004	42	2	1	2024-02-17
313394	2	0			3102		0	1999		3004	42	2	1	2024-02-17
313395	1	0			3100		0	1999		3004	122	4	1	2024-02-17
313395	2	0			3101		0	1999		3004	122	4	1	2024-02-17
313396	1	0			3101		0	1999		3004	70	5	1	2024-02-17
313397	1	0			3100		1	1999		3004	75	5	1	2024-02-17
313398	1	0			3100		0	1999	2006	3007	170	6	1	2024-02-17
313399	1	0			3100		0	1999		3004	80	3	1	2024-02-17
313399	2	0			3101		0	1999		3004	80	3	1	2024-02-17
313399	3	0			3102		0	1999		3004	80	3	1	2024-02-17
313400	1	0			3101		1	1999		3004	80	4	1	2024-02-17
313400	2	0			3102		1	1999		3004	80	3	1	2024-02-17
313401	1	0			3102		0	1999		3004	120	7	1	2024-02-17
313402	1	0			3101		0	1999		3004	100	4	1	2024-02-17
313402	2	0			3102		1	1999		3004	120	5	1	2024-02-17
313403	1	0			3103		0	1999		3004	110	5	1	2024-02-17
313404	1	0			3101		0	1999		3004	140	7	1	2024-02-17
313405	1	0			3100		1	1999	2014	3007	80	5	1	2024-02-17
313406	1	0			3100		0	1999		3004	100	5	1	2024-02-17
313406	2	0			3102		1	1999		3004	80	2	1	2024-02-17
313407	1	0			3100		0	1999		3004	90	3	1	2024-02-17
313407	2	0			3101		0	1999		3004	90	2	1	2024-02-17
313408	1	0			3100		1	1999		3004	210	8	1	2024-02-17
313409	1	0			3101		0	1999		3004	75	3	1	2024-02-17
313409	2	0			3102		0	1999		3004	120	5	1	2024-02-17
313410	1	0			3100		0	1999		3004	150	8	1	2024-02-17
313412	1	0			3100		1	1999		3004	300	8	1	2024-02-17
313413	1	0			3100	rechts	1	1999		3004	169	6	1	2024-02-17
313413	2	0			3101		0	1999	2006	3007		4	1	2024-02-17
313413	3	0			3100	links	1	1999		3004	42	2	1	2024-02-17
313413	4	0			3101	links	0	1999		3004	42	2	1	2024-02-17
313413	5	0			3102	mitte	0	1999		3004	80	3	1	2024-02-17
313414	1	0			3100		0	1999		3004	90	4	1	2024-02-17
313414	2	0			3101		0	1999		3004	55	3	1	2024-02-17
313416	1	0			3101		0	1999		3004	90	4	1	2024-02-17
313416	2	0			3103		0	1999		3004	100	4	1	2024-02-17
313417	1	0			3100		0	1999		3004	80	4	1	2024-02-17
313417	2	0			3101		0	1999		3004	60	2	1	2024-02-17
313418	1	0			3100		1	1999		3004	122	4	1	2024-02-17
313419	1	0			3101	(Wirtewohnung ohne Küche)	0	1999		3004	155	5	1	2024-02-17
313419	3	0			3103		0	1999		3004	99	3	1	2024-02-17
313420	1	0			3100		0	1999		3004	120	4	1	2024-02-17
313420	2	0			3101		0	1999		3004	110	4	1	2024-02-17
313420	3	0			3102	Rechts	1	1999		3004	150	4	1	2024-02-17
313420	4	0			3102	Links	0	1999		3004	25	1	1	2024-02-17
313421	1	0			3100		1	1999	2016	3007	177	6	1	2024-02-17
313422	1	0			3100		0	1999		3004	312	8	1	2024-02-17
313423	1	0			3100		1	1999	1999	3007	70	3	1	2024-02-17
313425	1	0			3100		1	1999		3004	70	2	1	2024-02-17
313425	2	0			3101		1	1999		3004	132	4	1	2024-02-17
313426	1	0			3100		1	1999		3004	180	9	1	2024-02-17
313427	1	0			3100		1	1999		3004	150	7	1	2024-02-17
313428	1	0			3100		1	1999		3004	80	4	1	2024-02-17
313429	1	0			3100		1	1999		3004	210	5	1	2024-02-17
313430	3	0			3100		1	1999		3004	330	12	1	2024-02-17
313431	1	0			3102		0	1999		3004	122	4	1	2024-02-17
313432	1	0			3100		1	1999		3004	190	5	1	2024-02-17
313432	2	0			3102		0	1999		3004	66	2	1	2024-02-17
313433	1	0			3100		1	1999		3004	199	7	1	2024-02-17
313433	2	0			3401		0	1999		3004	99	3	1	2024-02-17
313434	1	0			3100		1	1999	2022	3007	120	5	1	2024-02-17
313435	1	0			3100		1	1999		3004	100	5	1	2024-02-17
313436	1	0			3101	West	0	1999		3004	91	4	1	2024-02-17
313436	2	0			3101	Ost	0	2023		3004	36	2	1	2024-02-17
313436	3	0			3102	West	0	2023		3004	36	4	1	2024-02-17
313436	4	0			3102	Ost	0	2023		3004	36	2	1	2024-02-17
313436	5	0			3103		0	2023		3004	158	5	1	2024-02-17
313437	1	0			3100		0	1999		3004	113	4	1	2024-02-17
313437	2	0			3101		0	1999		3004	113	4	1	2024-02-17
313437	3	0			3102		0	1999		3004	87	2	1	2024-02-17
313438	1	0			3100		1	1999		3004	200	7	1	2024-02-17
313438	2	0			3103		0	1999		3004	150	4	1	2024-02-17
313439	1	0			3100		1	1999		3004	210	6	1	2024-02-17
313440	1	0			3101		0	1999		3004	100	5	1	2024-02-17
313440	2	0			3102		0	1999		3004	80	4	1	2024-02-17
313441	1	0			3100		0	1999		3004	120	4	1	2024-02-17
313441	2	0			3101		0	1999		3004	120	4	1	2024-02-17
313441	3	0			3103		1	1999		3004	156	5	1	2024-02-17
313442	1	0			3100		1	1999		3004	110	5	1	2024-02-17
313443	1	0			3102		0	1999		3004	120	4	1	2024-02-17
313443	2	0			3103		0	1999		3004	120	4	1	2024-02-17
313443	3	0			3102		1	1999		3004	150	6	1	2024-02-17
313443	4	0			3100		0	2015		3004	68	2	1	2024-02-17
313444	1	0			3102	links	0	1999		3004	66	2	1	2024-02-17
313444	2	0			3103		0	1999		3004	60	2	1	2024-02-17
313444	3	0			3103		0	1999		3004	70	3	1	2024-02-17
313444	4	0			3102	rechts	0	1999		3004	33	1	1	2024-02-17
313445	1	0			3102		1	1999		3004	250	8	1	2024-02-17
313445	2	0			3101		0	1999		3004	99	3	1	2024-02-17
313446	1	0			3100		1	1999		3004	170	6	1	2024-02-17
313447	1	0			3100		0	1999		3004	90	4	1	2024-02-17
313447	2	0			3101		0	1999		3004	90	4	1	2024-02-17
313447	3	0			3102		0	1999		3004	90	4	1	2024-02-17
313448	1	0			3101		0	1999		3004	68	3	1	2024-02-17
313448	2	0			3102		1	1999		3004	140	6	1	2024-02-17
313449	1	0			3100		1	1999		3004	150	5	1	2024-02-17
313449	2	0			3102		0	1999		3004	122	4	1	2024-02-17
313449	3	0			3100		0	1999		3004	66	2	1	2024-02-17
313450	1	0			3100		1	1999		3004	120	6	1	2024-02-17
313451	1	0			3100		0	1999		3004	223	4	1	2024-02-17
313451	2	0			3101		0	1999		3004	141	4	1	2024-02-17
313451	3	0			3102		0	1999		3004	141	3	1	2024-02-17
313452	1	0			3100		1	1999		3004	250	6	1	2024-02-17
313453	1	0			3100		0	1999		3004	64	2	1	2024-02-17
313453	2	0			3101		0	1999		3004	120	4	1	2024-02-17
313454	1	0			3100		0	1999		3004	200	6	1	2024-02-17
313455	1	0			3100		1	1999		3004	200	6	1	2024-02-17
313455	2	0			3102		0	1999		3004	130	3	1	2024-02-17
313456	1	0			3100		1	1999	2008	3007	135	7	1	2024-02-17
313457	1	0			3100		1	1999		3004	120	9	1	2024-02-17
313458	1	0			3101		0	1999		3004	90	4	1	2024-02-17
313458	2	0			3102		0	1999		3004	110	5	1	2024-02-17
313459	1	0			3100		1	1999		3004	350	9	1	2024-02-17
313460	1	0			3100		1	1999		3004	90	5	1	2024-02-17
313461	1	0			3100		0	1999		3004	180	9	1	2024-02-17
313462	1	0			3100		1	1999		3004	180	10	1	2024-02-17
313463	1	0			3103		0	1999	2000	3007	90	2	1	2024-02-17
313463	2	0			3102		0	1999	2000	3007	90	4	1	2024-02-17
313463	3	0			3101		0	1999	2000	3007	90	4	1	2024-02-17
313464	1	0			3100		0	1999		3004	125	5	1	2024-02-17
313465	1	0			3100		1	1999	2012	3007	100	6	1	2024-02-17
313466	1	0			3101		0	1999		3004	160	8	1	2024-02-17
313466	2	0			3102	Rechts	0	1999		3004	45	2	1	2024-02-17
313466	3	0			3103	Rechts	0	1999		3004	110	4	1	2024-02-17
313467	1	0			3100		0	1999		3004	100	4	1	2024-02-17
313467	2	0			3101		0	1999		3004	60	2	1	2024-02-17
313468	1	0			3101		0	1999		3004	200	5	1	2024-02-17
313468	2	0			3102		0	1999		3004	100	3	1	2024-02-17
313469	1	0			3100		1	1999		3004	160	5	1	2024-02-17
313469	2	0			3102		1	1999		3004	100	4	1	2024-02-17
313469	3	0			3102		0	1999		3004	66	2	1	2024-02-17
313470	1	0			3100		1	1999		3004	130	5	1	2024-02-17
313471	1	0			3101		0	1999		3004	120	5	1	2024-02-17
313471	2	0			3102		0	1999		3004	80	3	1	2024-02-17
313471	3	0			3103		0	1999		3004	100	4	1	2024-02-17
313472	1	0			3100		1	1999	2002	3007	60	3	1	2024-02-17
313473	1	0			3100		1	1999		3004	95	4	1	2024-02-17
313473	2	0			3101		0	1999		3004	25	2	1	2024-02-17
313474	1	0			3401		0	1999		3004	83	3	1	2024-02-17
313474	2	0			3100		0	1999		3004	140	5	1	2024-02-17
313475	1	0			3100		1	1999		3004	310	5	1	2024-02-17
313476	2	0			3100		1	1999		3004	130	5	1	2024-02-17
313477	1	0			3100		1	1999		3004	100	3	1	2024-02-17
313478	1	0			3100		1	1999		3004	120	4	1	2024-02-17
313479	1	0			3100		1	1999		3004	180	5	1	2024-02-17
313480	1	0			3100		1	1999		3004	130	4	1	2024-02-17
